id,name,neighborhood,latitude,longitude,price
13297957,Ocean Front Suites-4005,Mission Bay,32.7893,-117.25382,300
13298213,1 bdrm Baja-beach style hideaway PURE AIR & WATER,Mission Bay,32.79436,-117.23193,85
13298532,"Leah`s Oceanfront Condo: On Boardwalk, Pool & Hot Tub",Pacific Beach,32.7995,-117.25759,299
13298764,Clean Private Bed/Bath in Modern Condo,Mission Valley,32.77217,-117.14429,83
13299382,Ocean Beach Artist's Bungalow,Ocean Beach,32.74473,-117.25022,149
13301488,Private Room and Bath in Mira Mesa,Mira Mesa,32.92568,-117.15072,60
13301602,Cool canyon home near downtown in South Park,North Hills,32.72795,-117.11543,300
13301630,2 Beds in my San Diego Master Bedroom Suite.,Lynwood Hills,32.62816,-117.02558,40
13313236,House in the San Diego area.,Lynwood Hills,32.62856,-117.02722,200
13314360,Downtown 1-Bedrm for the MLB All-Star Game!,Core,32.71803,-117.15465,200
13314567,Walk to Comic Con,East Village,32.71331,-117.15233,350
13314793,San Diego Vacation Home!,Bay Park,32.78352,-117.19677,895
13317513,Large Room in Beautiful Home with Stunning Views,Ocean Beach,32.73838,-117.24351,80
13319443,Lovely room with bathroom in spacious home,University City,32.84662,-117.22043,60
13320138,Luxury Private Room with Bath La Jolla UCSD UTC,University City,32.86617,-117.22219,67
13325407,Spacious Studio in Downtown San Diego,East Village,32.71485,-117.15741,107
13329078,Charming Cozy Condo by the Beach,Pacific Beach,32.80647,-117.23372,99
13332007,Historic House in The Center of San Diego,Park West,32.7302,-117.16774,200
13333186,Great beach house for Families w/POOL & SPA! Walk to the BEACH!,Pacific Beach,32.80574,-117.26098,833
13333705,Cozy & Comfy La Jolla town home! Close to ALL!,La Jolla Village,32.85405,-117.23609,115
13335083,Industrial Creative Space in North Park,North Hills,32.75372,-117.13819,2500
13343227,Lovely quiet family friendly home,Lake Murray,32.79314,-117.01007,265
13343639,A Point Loma Original,Roseville,32.73662,-117.22669,100
13343668,Balboa Park Den of Zen,Park West,32.72818,-117.16368,89
13344077,3BR/2BA House in San Diego,Pacific Beach,32.80308,-117.23272,250
13344629,Mission Beach Steps From The Sand & Belmont Park,Mission Bay,32.76423,-117.25119,278
13344714,Pacific Beach Apartment by Beach and Nightlife,Pacific Beach,32.79865,-117.25385,150
13345315,"Private rm, sunny, lovely home (#A)",North Clairemont,32.838,-117.17941,49
13347155,Beautiful 37' Sailing Yacht Downtown San Diego,Midtown District,32.7253,-117.20521,190
13347349,Cozy 1 Bedroom Apt Walk to Beach! Sleeps 4,La Jolla,32.82841,-117.2778,129
13348624,"Luxury 4BR & Spa, 2 Blocks to Beach, Yard AC Crib",Pacific Beach,32.80314,-117.25628,295
13349902,Sanitized & Clean - 3BR/2BA Main House Homestay,Rolando,32.76677,-117.04676,223
13351470,Pacific Beach BayFront House,Mission Bay,32.79103,-117.24362,588
13354732,Large Private Master Suite in Home with Pool,Clairemont Mesa,32.80791,-117.18724,70
13357113,1BR Comic Con - walking distance!!,East Village,32.71091,-117.15015,127
13360749,"Fully Renovated House, Luxury - 2 blocks beach",Ocean Beach,32.74917,-117.24839,245
13361237,"Central San Diego, USD, downtown, beach, shopping",Linda Vista,32.7779,-117.1732,100
13362029,3 Bed/2 Bth Lovely furnished long term $2900/Month,Lake Murray,32.80631,-117.02383,97
13362096,Hillcrest Loft,Midtown,32.74443,-117.15397,54
13371935,Family-Friendly Home with a Trampoline,North Clairemont,32.83569,-117.20741,199
13375056,"BeachSide,2ParkingSpots,2Bd/2Bth,Wifi,PrivateDeck",Mission Bay,32.76404,-117.25103,195
13376633,Brand new single room in La Jolla(females only),La Jolla Village,32.86621,-117.23632,60
13377899,"DT Panoramic HiRise 2BD, 2BA steps to Gaslamp",East Village,32.70823,-117.15271,125
13381674,"Spacious 4 Bed/2.5 Bath, minutes from Downtown SD",Gateway,32.72018,-117.11481,155
13391602,Brighton Court Modern Light Filled Duplex,Mission Bay,32.76234,-117.25024,270
13392853,Perfectly Located just blocks from Pacific Beach,Pacific Beach,32.8029,-117.24251,43
13393547,"""The Perch"" A canyon studio in  University Heights",West University Heights,32.75466,-117.15449,69
13393626,Relaxed Loft-Style Apartment in the Gaslamp Quarter,Gaslamp Quarter,32.71469,-117.16015,165
13394463,North Park Studio w/ parking & w/d!,West University Heights,32.7583,-117.13953,69
13395420,Remodeled View Home / Queen Bed / Private Shower,Loma Portal,32.74662,-117.21892,60
13395726,Moroccan hideaway right in the city!,North Hills,32.73911,-117.11894,80
13397451,Cute & Cozy 1 bed/1 bath in Little Italy/Downtown,Little Italy,32.72101,-117.16598,349
13397539,Vintage 1 Bedroom in Banker's Hill,Park West,32.7276,-117.16194,118
13398876,Cozy Casita in the Heart of North Park!,North Hills,32.75153,-117.12626,91
13400233,"OCEAN VIEWS, 3 HOUSES TO WATER,Mission Beach",Mission Bay,32.78415,-117.25361,550
13410975,Cozy modern steps from the beach,Mission Bay,32.77441,-117.25225,200
13411931,comfy private bedroom w/shared bathrm,Bay Park,32.77347,-117.20338,125
13413173,"Studio w/parking, near Balboa Park and Downtown",South Park,32.71663,-117.12399,99
13414525,San Diego Luxury Timeshare near Comic Con 2016,Midtown,32.73742,-117.16053,400
13414815,Luxury La Jolla Home Steps From Windansea Beach,La Jolla,32.82739,-117.27791,950
13415700,COZY APARTMENT IN SDSU AREA,College Area,32.76819,-117.0819,77
13417229,Cozy Spanish house in Kensington area,Kensington,32.75717,-117.104,200
13419767,Old Town 1BR Short Drive to Downtown & Beaches 4.5,Old Town,32.74919,-117.19022,91
13429099,Spacious town-house near San Diego beaches,Loma Portal,32.74507,-117.23089,250
13429155,"Bright, Budget-Friendly Apt w/Balcony & Parking",South Park,32.71664,-117.12351,89
13431303,South Park - Private Room/Shared Bath,Balboa Park,32.71957,-117.12989,50
13433392,Waterfront condo w/ breathtaking view of Sail Bay!,Mission Bay,32.79147,-117.24546,150
13433738,Lovely Private Room and Bath in NP!,North Hills,32.74494,-117.13346,75
13436012,"Luxurious, Villa near beach",La Jolla,32.82719,-117.27664,195
13437317,Golf Course Single,Carmel Mountain,32.97113,-117.08213,27
13439943,Cosy Gaslamp condo walk to Convention center,East Village,32.71346,-117.1569,200
13442374,Beach Getaway:  Pippi's Paradise,Ocean Beach,32.75195,-117.24914,165
13443592,Cozy Condo in a Trendy Area,North Hills,32.75804,-117.13857,500
13447038,"Sweet studio, walk to Balboa Park and Hillcrest",Midtown,32.74272,-117.15868,100
13447499,Million Dollar View - Luxury atop Soledad Mountain,La Jolla,32.82401,-117.23528,698
13448064,Affordable -Cozy Studio 1 Block from Wind and Sea!,La Jolla,32.82852,-117.27773,99
13449522,Bird Rock Hidden Gem,La Jolla,32.81551,-117.26629,650
13451683,"Studio Wyndham Harbor Lights, San Diego CA",Gaslamp Quarter,32.71412,-117.16014,200
13452704,Spacious Bedroom in SD Summer Oasis with a view!,Rancho Bernadino,33.00894,-117.0818,50
13452985,Downstairs Bedroom in SD Summer Oasis with a view!,Rancho Bernadino,33.00894,-117.0818,50
13455355,Spanish Elegance in Beautiful La Jolla,La Jolla,32.81673,-117.26841,795
13460706,Quiet North PB Remodeled Studio Close to the Beach,Pacific Beach,32.808,-117.24999,119
13462509,Cozy Studio Apartment in Gaslamp. Walk everywhere!,Marina,32.71172,-117.16231,215
13463827,Contemporary Luxury on Brighton Court,Mission Bay,32.76306,-117.2505,405
13466414,PATTY'S  PARADISE,Carmel Valley,32.95228,-117.21458,120
13466682,"Panoramic Ocean Views, 1 Block from The Beach",La Jolla,32.83917,-117.27894,325
13475352,So Close to Comic-Con!!,Balboa Park,32.71822,-117.14017,89
13477514,Casa Alquimia- Chula Vista Home with private patio,Northwest,32.64317,-117.05873,103
13493187,Artist's Condo in Hillcrest,Midtown,32.74865,-117.14877,77
13493528,Spacious 4 bedroom home in peaceful neighborhood,Scripps Ranch,32.90991,-117.07871,250
13493647,"Beautiful Pacific Beach Stay, Pool, Gym, Jacuzzi",Pacific Beach,32.80379,-117.23888,75
13497043,Detached home. Social distance with ocean views.,Ocean Beach,32.75012,-117.25192,275
13497445,Dwell-Inspired Modern Design Beach House,Loma Portal,32.74774,-117.2411,300
13497449,"Cute, Vintage & Centrally Located",Normal Heights,32.76345,-117.1151,44
13507195,Pacific Beach Lifestyle Experience,Pacific Beach,32.79691,-117.23473,100
13509383,Spacious Apartment Central to All of San Diego,Bay Ho,32.81628,-117.21785,120
13509626,Views Upon Views - Del Mar Heights,Del Mar Heights,32.95926,-117.25129,321
13512392,Remodeled and Private Hillcrest Garage Apartment,West University Heights,32.75408,-117.15637,100
13513606,Bedroom in Normal Heights,Normal Heights,32.75559,-117.12116,59
13515364,Victorian attic suite in the trees,Old Town,32.75044,-117.17477,59
13515511,BRIGHT/OPEN HOUSE - Close to Beach and Bay,Loma Portal,32.74042,-117.23503,475
13526631,Private room in resort like home.,Yosemite Dr,32.64983,-116.95072,49
13529323,Lid's Local,Mount Hope,32.70159,-117.10542,50
13529690,Bayhouse: Two-story 3/2 with deck on bayside sand.,Mission Bay,32.78956,-117.24114,500
13531483,"Classic beach front, ULTIMATE VIEW",Ocean Beach,32.75148,-117.25199,400
13533838,South Mission Beach 2/2 With Sweeping Views!,Mission Bay,32.76886,-117.25024,257
13540806,Sweet Bohemian Bungalow in Quiet Urban Hood,North Hills,32.74531,-117.13608,135
13541572,Two-Room Modern Rustic Garden Suite,Kensington,32.7624,-117.10457,89
13543992,"Open & airy, clean & bright, a North Park delight!",North Hills,32.7481,-117.13942,120
13547047,One bedroom apartment in Golden Hill,Balboa Park,32.71751,-117.1347,150
13547144,Modern 2-bed/2-bath condo downtown with great view,Core,32.71862,-117.15794,119
13548114,Hillcrest | SD. Easy access to everything!,Midtown,32.74848,-117.15509,49
13548671,Pacific Beach Cottage 4 Walk to the Beach and Bay!,Pacific Beach,32.79633,-117.24391,100
13549193,"Chill, Spacious, Private Room, Heart of San Diego",North Hills,32.75547,-117.13481,125
13550349,Del Mar Private Suite-Walk to Beach & Restaurants!,Del Mar Heights,32.93364,-117.25306,150
13551819,"Cortez Hill Studio - Bright, Private, & Peaceful",Cortez Hill,32.72214,-117.15624,90
13557476,"Convenience, Comfort and Space",Grantville,32.78462,-117.0934,55
13558380,North Park Contemporary Craftsman,North Hills,32.74029,-117.13159,177
13558571,Pacific Beach Cottage 3 Walk to the Beach and Bay!,Pacific Beach,32.79549,-117.24348,116
13559549,Pacific Beach Cottage 2 Walk to the Beach and Bay!,Pacific Beach,32.79423,-117.24389,150
13561077,Pacific Beach Cottage 1 Walk to the Beach and Bay!,Pacific Beach,32.79554,-117.24358,100
13561852,Modern Boho Surf Garden - BEACH LOCATION!,Pacific Beach,32.80671,-117.25328,89
13564166,650 Sq ft Apt  in Pacific Beach,Pacific Beach,32.79536,-117.24035,120
13569932,Cosy home in Gaslamp walk to Convention center,Marina,32.71073,-117.16206,60
13574215,BEAUTIFUL TRANQUIL TREETOP FLAT/CENTRALLY LOCATED,Normal Heights,32.77065,-117.12027,149
13574429,Available for Comic Con Charming North Park House,North Hills,32.74079,-117.12281,495
13574515,"Endless View-Has everything-pool, hot tub, BBQ, fire pit and a huge private yard! Killer rates!",La Jolla,32.81371,-117.24801,611
13576200,"Cozy, private guest house (with chickens and pig!)",Oak Park,32.7395,-117.07633,83
13577745,The Hollister - Private Guest Suite,Bay Ho,32.81752,-117.2145,74
13578249,Studio Near Downtown & Little Italy,Park West,32.72803,-117.16069,100
13579579,Modern Moroccan Beach Cottage,Loma Portal,32.74787,-117.24106,129
13580595,Best Views Luxury 1Br close to Petco Park,Marina,32.71126,-117.16246,195
13585729,3 Bedroom 2.5 Bath in AWESOME North Park Location!,North Hills,32.75982,-117.13152,450
13589087,Pacific Strand #2 - Cozy with a Great Location!,Mission Bay,32.78352,-117.25318,150
13589655,It's comic Con San Diego Missi0n valley lux 5 min,Serra Mesa,32.78736,-117.12937,450
13590122,Luxurious Penthouse! Ocean & Bay views/WiFi/Garage,Mission Bay,32.76238,-117.25036,533
13590231,Luxurious Condo With Breathtaking Sail Bay Views!,Mission Bay,32.79076,-117.24076,328
13590500,"Gaslamp Plaza Suites: 1-BR, Sleeps 4, Kitchenette",Gaslamp Quarter,32.71487,-117.15976,195
13590781,"Private Classic BayPark, Close to Bays/City",Bay Park,32.79029,-117.19317,299
13591207,Modern 2bedroom/2 1/2 bath Luxery Loft Bay View,Midtown,32.73653,-117.17494,261
13598464,Tuscany Inspired Home on open space,Rancho Penasquitos,32.99109,-117.13896,714
13602019,Above the Crowd~Exclusive Use Deck,Mission Bay,32.76267,-117.25168,267
13602332,Vintage Home on the Canyon’s Edge,Midtown,32.75073,-117.15316,195
13606131,Pool House Crash Pad for Comic Con or Pride events,Midtown,32.74026,-117.16362,105
13607323,Reduced! Bay Park 2 Bed/3 Bath; VIEWS w/Bay Breeze,Bay Park,32.78018,-117.20649,169
13607352,"Bright, Modern & Spacious near UCSD, La Jolla, UTC",La Jolla Village,32.86288,-117.23152,50
13617732,Private Casita in beautiful gated commu- San Diego,Rancho Penasquitos,32.99062,-117.16605,75
13619896,Charming and Cozy - Your Luxury Escape Awaits!,University City,32.87111,-117.20386,195
13620199,Historic Beach Cottage in South Ocean Beach,Ocean Beach,32.74125,-117.25237,150
13621206,La Jolla modern 3 bed with spectacular ocean views,La Jolla,32.81788,-117.26113,750
13622140,"Downtown, East Village, 3 bdrm, 2.5 Bath",East Village,32.71047,-117.15125,257
13622552,1 Min Walk To The Beach w 2 Outdoor Parking Spaces,Mission Bay,32.77776,-117.25217,295
13622565,2 Bedroom Ground Floor Condo- Steps Away From Bay!,Mission Bay,32.77684,-117.25268,299
13622630,"Spacious studio on quiet canyon, centrally located",North Hills,32.73053,-117.1209,125
13622642,Great for SDSU students/interns-Private Room!,College Area,32.77473,-117.05162,29
13623394,#303 Downtown studio at 830 Park,East Village,32.71492,-117.1552,68
13623456,2 Bedroom Condo in the ❤️ of Mission Beach & Bay!,Mission Bay,32.78251,-117.25169,195
13623496,716 Ensenada Ct. Vacation,Mission Bay,32.7682,-117.25306,499
13625018,Private beach studio. Steps to beach. Walkable.,Ocean Beach,32.75036,-117.25159,73
13626050,"Beautiful Villa, Walk to Windansea Beach, Sleeps 5",La Jolla,32.82817,-117.27453,149
13626109,Great Room Centrally located,Linda Vista,32.79769,-117.17464,40
13627790,Unique beach area apartment with private balcony.,Pacific Beach,32.80426,-117.23308,95
13630383,Home Away from Home,North Hills,32.73209,-117.1159,70
13632202,Amazing 2600 sqft Home in the Heart of The City,North Hills,32.73382,-117.13307,500
13633645,"Comfortable, quiet room w/ bath",Pacific Beach,32.80548,-117.23375,250
13634611,"Modern, 1 Bedroom Downtown",East Village,32.70977,-117.15554,850
13635281,Contemporary Sunset Cliffs Beach Cottage,Wooded Area,32.72574,-117.25748,199
13637167,Centrally located above Mission Valley 3bed 2 bath,Serra Mesa,32.79026,-117.14516,100
13637662,Cozy Bungalow nestled in the heart of North Park,North Hills,32.7433,-117.12487,89
13639112,Fashion Valley Gem,Linda Vista,32.77054,-117.16638,500
13639832,Enjoy Del Mar! 2 BD/2 BA,Carmel Valley,32.94009,-117.23774,200
13640555,2BR in Walkable Neighborhood Near Balboa Park,South Park,32.72595,-117.12778,99
13642084,Downtown Spacious Studio / Perfect Location,East Village,32.71201,-117.15691,150
13643050,Pacific Beach Cottage Blocks from Beaches/La Jolla,Pacific Beach,32.80692,-117.25753,135
13643087,Resort style home with canyon views,San Carlos,32.80553,-117.07179,650
13644596,"High-end Morden Comfortable Apartment, BLVD 63",Rolando,32.76178,-117.06332,49
13649830,Cozy room in a beautiful scenic area in San Diego.,San Carlos,32.81405,-117.06276,39
13653376,Modern La Jolla Home Sited Close to Beaches!,La Jolla Village,32.85986,-117.235,250
13653923,Nature's Studio - centrally located in Hillcrest,Midtown,32.74536,-117.15129,75
13654447,Resort-Like Family House in La Jolla With an Ocean View,La Jolla,32.84526,-117.24154,470
13656306,Ranch House Near Downtown,Webster,32.72663,-117.10048,200
13656650,Cozy 1bd/1ba Pacific Beach Apartment!,Pacific Beach,32.80336,-117.23277,100
13657475,Gorgeous SD Home w/ Pool. Excellent Location!!,Roseville,32.72992,-117.23788,400
13657511,Beautiful High-Rise building with Panoramic Views,Core,32.71579,-117.15425,600
13658210,Perfection! Steps to the Sand w/ Air Conditioning!,Mission Bay,32.7833,-117.25149,275
13659027,CALLING ALL SNOW BIRDS,North City,32.96163,-117.23688,250
13660144,Hillcrest Private Bedroom & Bathroom,Old Town,32.75197,-117.16201,100
13670460,Casa Blanca,Balboa Park,32.72434,-117.12894,350
13670711,Amazing Amenities by the Beach,Mission Bay,32.79062,-117.24002,150
13674104,Traveler's Tiny Home Retreat- Centrally Located,Mount Hope,32.70981,-117.11944,150
13674626,"Retro Downtown Flat, near Gaslamp and Beach!",Balboa Park,32.71567,-117.14107,100
13674974,Luxury 2 Bedroom/2 Bathroom Apt Downtown San Diego,Cortez Hill,32.71941,-117.15499,600
13683555,Comfortable Nook in popular San Diego Neighborhood,Normal Heights,32.76305,-117.12556,120
13686333,La Jolla Hideaway,La Jolla,32.83153,-117.25944,800
13686490,"Comfy, Clean, and Cute Down Town Studio",East Village,32.70954,-117.15425,100
13687449,Windnsea Oceanview LaJolla,La Jolla,32.82596,-117.2731,150
13688395,"Big, 2 beds. Long term discount. No cleaning fee",North Clairemont,32.83975,-117.19637,52
13697089,"Sunny Bay Ho Home, Minutes from Beaches",Bay Ho,32.8212,-117.21214,400
13698556,Relaxing Retreat Studio in La Jolla Village,La Jolla,32.83818,-117.27243,135
13699733,Remodeled Bed & Bath In Family Home w/own entrance,Serra Mesa,32.80651,-117.1247,45
13699835,"5BR/3BA Bright Spacious Home, Family/Business 10+",Loma Portal,32.75107,-117.23592,291
13700171,"Point Loma Studio, Central to Everything San Diego",Loma Portal,32.75177,-117.23425,111
13707426,"Clean, Modern Up-Scale Student Housing",College Area,32.76431,-117.06254,75
13711374,Cozy Guest Suite for the Perfect SD Getaway!,Balboa Park,32.71918,-117.14231,89
13713203,Gorgeous Cottage w/ Air Conditioning & Parking!,Mission Bay,32.78907,-117.25307,275
13714460,Close to everything home in quiet neighborhood,Clairemont Mesa,32.81318,-117.16769,75
13714897,"COMIC CON 2 Bedroom Gem In Downtown, San Diego",Cortez Hill,32.71971,-117.1599,950
13716001,Available during COMIC CON - Golden Hill Getaway!,Balboa Park,32.71812,-117.14133,164
13716636,Coastal living with farmhouse charm,Loma Portal,32.7399,-117.22986,285
13729506,Short-Long Stays- Quiet Room in Large Beach Home,Mission Bay,32.76463,-117.25023,125
13729947,Big Private Room Near Downtown/Dog Friendly,Balboa Park,32.72846,-117.13171,70
13731496,Resort like living 4 students/interns! Shared room,Serra Mesa,32.77787,-117.12792,27
